x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,s_m
-61.9975,53.7977,0.0,-0.0240924,0,0.0,125.083
-61.6975,53.7926,0.0,-0.0253559,0,0.0,125.383
-61.3976,53.7846,0.0,-0.025452,0,0.0,125.683
-61.0978,53.7734,0.0,-0.0246339,0,0.0,125.983
-60.7982,53.7573,0.0,-0.0230585,0,0.0,126.283
-60.4989,53.7356,0.0,-0.0211631,0,0.0,126.583
-60.2001,53.7093,0.0,-0.0193405,0,0.0,126.883
-59.9016,53.6789,0.0,-0.01796,0,0.0,127.183
-59.6035,53.6451,0.0,-0.0170156,0,0.0,127.483
-59.3054,53.6111,0.0,-0.0163586,0,0.0,127.783
-59.0072,53.5786,0.0,-0.0162644,0,0.0,128.083
-58.7087,53.5483,0.0,-0.0166194,0,0.0,128.383
-58.4099,53.5214,0.0,-0.0169897,0,0.0,128.683
-58.1109,53.496,0.0,-0.0174157,0,0.0,128.983
-57.812,53.4709,0.0,-0.018176,0,0.0,129.283
-57.513,53.4452,0.0,-0.0192859,0,0.0,129.583
-57.2143,53.4176,0.0,-0.0205684,0,0.0,129.883
-56.916,53.3858,0.0,-0.0218959,0,0.0,130.183
-56.6182,53.3495,0.0,-0.0233594,0,0.0,130.483
-56.321,53.3081,0.0,-0.0245755,0,0.0,130.783
-56.0249,53.26,0.0,-0.0252666,0,0.0,131.083
-55.7297,53.2065,0.0,-0.0250985,0,0.0,131.383
-55.435,53.1505,0.0,-0.0238913,0,0.0,131.683
-55.1405,53.0929,0.0,-0.0217828,0,0.0,131.983
-54.8462,53.0347,0.0,-0.0187586,0,0.0,132.283
-54.5519,52.9765,0.0,-0.015066,0,0.0,132.583
-54.2575,52.9183,0.0,-0.0112888,0,0.0,132.883
-53.9632,52.8599,0.0,-0.00784887,0,0.0,133.183
-53.669,52.8016,0.0,-0.00493712,0,0.0,133.484
-53.3747,52.7432,0.0,-0.00269532,0,0.0,133.784
-53.0804,52.6847,0.0,-0.00132685,0,0.0,134.084
-52.7861,52.6262,0.0,-0.000683676,0,0.0,134.384
-52.4919,52.5677,0.0,-0.000367385,0,0.0,134.684
-52.1976,52.5092,0.0,-0.00025257,0,0.0,134.984
-51.9034,52.4506,0.0,-0.000203572,0,0.0,135.284
-51.6091,52.392,0.0,-0.000155943,0,0.0,135.584
-51.3149,52.3334,0.0,-0.000107315,0,0.0,135.884
-51.0206,52.2748,0.0,-5.77528e-05,0,0.0,136.184
-50.7264,52.2162,0.0,-9.31942e-06,0,0.0,136.484
-50.4322,52.1576,0.0,3.89605e-05,0,0.0,136.784
-50.1379,52.099,0.0,8.8417e-05,0,0.0,137.084
-49.8437,52.0404,0.0,0.000137174,0,0.0,137.384
-49.5494,51.9818,0.0,0.000184935,0,0.0,137.684
-49.2552,51.9232,0.0,0.000233713,0,0.0,137.984
-48.9609,51.8647,0.0,0.00028411,0,0.0,138.284
-48.6667,51.8062,0.0,0.000332229,0,0.0,138.584
-48.3724,51.7477,0.0,0.000379157,0,0.0,138.884
-48.0781,51.6892,0.0,0.000428283,0,0.0,139.184
-47.7838,51.6308,0.0,0.00047964,0,0.0,139.484
-47.4896,51.5724,0.0,0.000527344,0,0.0,139.784
-47.1953,51.5141,0.0,0.000572901,0,0.0,140.084
-46.901,51.4558,0.0,0.000620194,0,0.0,140.384
-46.6066,51.3975,0.0,0.000666803,0,0.0,140.684
-46.3123,51.3394,0.0,0.000704453,0,0.0,140.984
-46.018,51.2813,0.0,0.000734046,0,0.0,141.284
-45.7236,51.2232,0.0,0.000759638,0,0.0,141.584
-45.4293,51.1653,0.0,0.000779094,0,0.0,141.884
-45.1349,51.1074,0.0,0.000784985,0,0.0,142.184
-44.8405,51.0496,0.0,0.000779789,0,0.0,142.484
-44.546,50.9918,0.0,0.000769172,0,0.0,142.784
-44.2516,50.9342,0.0,0.000751498,0,0.0,143.084
-43.9572,50.8766,0.0,0.000721017,0,0.0,143.384
-43.6627,50.8192,0.0,0.000679297,0,0.0,143.684
-43.3682,50.7618,0.0,0.000632096,0,0.0,143.984
-43.0737,50.7044,0.0,0.000577696,0,0.0,144.284
-42.7792,50.6471,0.0,0.000512756,0,0.0,144.584
-42.4847,50.5898,0.0,0.000440221,0,0.0,144.884
-42.1902,50.5326,0.0,0.000366479,0,0.0,145.184
-41.8957,50.4754,0.0,0.000294213,0,0.0,145.484
-41.6012,50.4183,0.0,0.000233234,0,0.0,145.784
-41.3066,50.3612,0.0,0.000193502,0,0.0,146.084
-41.0121,50.304,0.0,0.000190824,0,0.0,146.384
-40.7176,50.2469,0.0,0.000251346,0,0.0,146.684
-40.423,50.1898,0.0,0.000371369,0,0.0,146.984
-40.1285,50.1327,0.0,0.000556818,0,0.0,147.285
-39.834,50.0755,0.0,0.000810202,0,0.0,147.585
-39.5394,50.0183,0.0,0.00116915,0,0.0,147.885
-39.2449,49.9611,0.0,0.00160013,0,0.0,148.185
-38.9504,49.9039,0.0,0.00208438,0,0.0,148.485
-38.6559,49.8468,0.0,0.00263327,0,0.0,148.785
-38.3613,49.7897,0.0,0.00330936,0,0.0,149.085
-38.0667,49.7329,0.0,0.0040572,0,0.0,149.385
-37.7721,49.6765,0.0,0.00483608,0,0.0,149.685
-37.4773,49.6204,0.0,0.00566278,0,0.0,149.985
-37.1825,49.5648,0.0,0.0066098,0,0.0,150.285
-36.8876,49.5097,0.0,0.00759961,0,0.0,150.585
-36.5925,49.4555,0.0,0.00853076,0,0.0,150.885
-36.2973,49.402,0.0,0.00944933,0,0.0,151.185
-36.002,49.3492,0.0,0.0104171,0,0.0,151.485
-35.7065,49.2972,0.0,0.0113619,0,0.0,151.785
-35.4108,49.2466,0.0,0.0121454,0,0.0,152.085
-35.1149,49.197,0.0,0.0128573,0,0.0,152.385
-34.8188,49.1485,0.0,0.013588,0,0.0,152.685
-34.5225,49.1011,0.0,0.0142742,0,0.0,152.985
-34.226,49.0555,0.0,0.0147604,0,0.0,153.285
-33.9293,49.0112,0.0,0.0151654,0,0.0,153.585
-33.6323,48.9683,0.0,0.0155949,0,0.0,153.885
-33.3352,48.9267,0.0,0.0159791,0,0.0,154.185
-33.0378,48.887,0.0,0.0161443,0,0.0,154.485
-32.7402,48.8488,0.0,0.0162056,0,0.0,154.785
-32.4425,48.8118,0.0,0.0162987,0,0.0,155.085
-32.1446,48.7762,0.0,0.0163543,0,0.0,155.385
-31.8465,48.7425,0.0,0.0162192,0,0.0,155.685
-31.5482,48.7102,0.0,0.0160033,0,0.0,155.985
-31.2498,48.6792,0.0,0.0158622,0,0.0,156.285
-30.9512,48.6495,0.0,0.0157183,0,0.0,156.585
-30.6525,48.6216,0.0,0.0154188,0,0.0,156.885
-30.3537,48.5951,0.0,0.015034,0,0.0,157.185
-30.0547,48.5698,0.0,0.0146976,0,0.0,157.485
-29.7557,48.5457,0.0,0.0143346,0,0.0,157.785
-29.4565,48.5232,0.0,0.0138149,0,0.0,158.085
-29.1572,48.502,0.0,0.0131943,0,0.0,158.385
-28.8579,48.482,0.0,0.0126046,0,0.0,158.685
-28.5584,48.4631,0.0,0.0119915,0,0.0,158.985
-28.2589,48.4454,0.0,0.0112588,0,0.0,159.285
-27.9594,48.429,0.0,0.0104379,0,0.0,159.585
-27.6598,48.4134,0.0,0.00963982,0,0.0,159.885
-27.3601,48.3987,0.0,0.0088175,0,0.0,160.185
-27.0604,48.3849,0.0,0.00790333,0,0.0,160.485
-26.7607,48.3718,0.0,0.0069225,0,0.0,160.785
-26.4609,48.3593,0.0,0.00596802,0,0.0,161.086
-26.1611,48.3473,0.0,0.00500406,0,0.0,161.386
-25.8613,48.3358,0.0,0.00400961,0,0.0,161.686
-25.5615,48.3247,0.0,0.00301368,0,0.0,161.986
-25.2617,48.3138,0.0,0.00208972,0,0.0,162.286
-24.9618,48.3031,0.0,0.00122246,0,0.0,162.586
-24.662,48.2925,0.0,0.000404684,0,0.0,162.886
-24.3622,48.2819,0.0,-0.000331056,0,0.0,163.186
-24.0623,48.2711,0.0,-0.000961882,0,0.0,163.486
-23.7625,48.2603,0.0,-0.00150187,0,0.0,163.786
-23.4627,48.2491,0.0,-0.00196,0,0.0,164.086
-23.1629,48.2376,0.0,-0.00231736,0,0.0,164.386
-22.8631,48.2256,0.0,-0.00257887,0,0.0,164.686
-22.5633,48.2134,0.0,-0.00275375,0,0.0,164.986
-22.2636,48.2008,0.0,-0.00284378,0,0.0,165.286
-21.9639,48.1878,0.0,-0.00282301,0,0.0,165.586
-21.6641,48.1745,0.0,-0.00272495,0,0.0,165.886
-21.3644,48.161,0.0,-0.00256578,0,0.0,166.186
-21.0647,48.1473,0.0,-0.00235361,0,0.0,166.486
-20.765,48.1333,0.0,-0.00208153,0,0.0,166.786
-20.4653,48.1191,0.0,-0.00178575,0,0.0,167.086
-20.1656,48.1048,0.0,-0.00145678,0,0.0,167.386
-19.866,48.0904,0.0,-0.00106765,0,0.0,167.686
-19.5663,48.0758,0.0,-0.00060277,0,0.0,167.986
-19.2666,48.0612,0.0,-6.7824e-05,0,0.0,168.286
-18.967,48.0465,0.0,0.000596497,0,0.0,168.586
-18.6673,48.0317,0.0,0.00139789,0,0.0,168.886
-18.3676,48.017,0.0,0.00230329,0,0.0,169.186
-18.068,48.0023,0.0,0.00325581,0,0.0,169.486
-17.7683,47.9876,0.0,0.00395251,0,0.0,169.786
-17.4687,47.9731,0.0,0.00336416,0,0.0,170.086
-17.169,47.9589,0.0,0.00090118,0,0.0,170.386
-16.8693,47.9453,0.0,-0.00391549,0,0.0,170.686
-16.5695,47.9323,0.0,-0.0126357,0,0.0,170.986
-16.2697,47.9201,0.0,-0.0259433,0,0.0,171.286
-15.9699,47.9092,0.0,-0.0436493,0,0.0,171.586
-15.6701,47.8995,0.0,-0.0654562,0,0.0,171.886
-15.3701,47.8911,0.0,-0.0930724,0,0.0,172.186
-15.0702,47.8838,0.0,-0.125898,0,0.0,172.486
-14.7703,47.8754,0.0,-0.161165,0,0.0,172.786
-14.4708,47.8581,0.0,-0.198223,0,0.0,173.086
-14.1725,47.8282,0.0,-0.238192,0,0.0,173.386
-13.8763,47.782,0.0,-0.28104,0,0.0,173.686
-13.5854,47.7083,0.0,-0.321352,0,0.0,173.986
-13.3051,47.6027,0.0,-0.356839,0,0.0,174.286
-13.0392,47.4664,0.0,-0.387505,0,0.0,174.584
-12.793,47.2966,0.0,-0.411846,0,0.0,174.883
-12.5819,47.0834,0.0,-0.426239,0,0.0,175.183
-12.414,46.836,0.0,-0.429111,0,0.0,175.482
-12.2846,46.5673,0.0,-0.424033,0,0.0,175.781
-12.1971,46.2816,0.0,-0.412527,0,0.0,176.079
-12.1632,45.9835,0.0,-0.393036,0,0.0,176.38
-12.1906,45.6854,0.0,-0.366927,0,0.0,176.679
-12.254,45.3932,0.0,-0.337929,0,0.0,176.978
-12.3447,45.1076,0.0,-0.306754,0,0.0,177.278
-12.457,44.8293,0.0,-0.271868,0,0.0,177.578
-12.5842,44.5577,0.0,-0.233238,0,0.0,177.878
-12.7201,44.2903,0.0,-0.196516,0,0.0,178.178
-12.864,44.0271,0.0,-0.163202,0,0.0,178.478
-13.016,43.7684,0.0,-0.1327,0,0.0,178.778
-13.1764,43.5149,0.0,-0.106069,0,0.0,179.078
-13.3418,43.2646,0.0,-0.0856134,0,0.0,179.378
-13.5117,43.0173,0.0,-0.0724898,0,0.0,179.678
-13.6854,42.7727,0.0,-0.0632148,0,0.0,179.978
-13.8629,42.5308,0.0,-0.0563816,0,0.0,180.278
-14.0423,42.2903,0.0,-0.051948,0,0.0,180.578
-14.2236,42.0513,0.0,-0.0494701,0,0.0,180.878
-14.4071,41.8139,0.0,-0.0479407,0,0.0,181.178
-14.5939,41.5792,0.0,-0.0469954,0,0.0,181.478
-14.7833,41.3465,0.0,-0.047148,0,0.0,181.778
-14.9754,41.116,0.0,-0.0488002,0,0.0,182.078
-15.1702,40.8879,0.0,-0.0512573,0,0.0,182.378
-15.3694,40.6636,0.0,-0.0537946,0,0.0,182.678
-15.5719,40.4422,0.0,-0.0566612,0,0.0,182.978
-15.7778,40.224,0.0,-0.0600938,0,0.0,183.278
-15.9871,40.0091,0.0,-0.0635385,0,0.0,183.578
-16.2015,39.7992,0.0,-0.0661893,0,0.0,183.878
-16.42,39.5936,0.0,-0.0683418,0,0.0,184.178
-16.6423,39.3922,0.0,-0.0704344,0,0.0,184.478
-16.8686,39.1953,0.0,-0.072147,0,0.0,184.778
-17.1004,39.0048,0.0,-0.0727529,0,0.0,185.078
-17.3369,38.8201,0.0,-0.0726421,0,0.0,185.378
-17.5774,38.6409,0.0,-0.0724033,0,0.0,185.678
-17.8221,38.4673,0.0,-0.071891,0,0.0,185.978
-18.0718,38.301,0.0,-0.0705736,0,0.0,186.278
-18.3254,38.1407,0.0,-0.0688105,0,0.0,186.578
-18.5821,37.9854,0.0,-0.0673789,0,0.0,186.878
-18.8416,37.8349,0.0,-0.0662371,0,0.0,187.178
-19.1044,37.6901,0.0,-0.0648817,0,0.0,187.478
-19.3698,37.5502,0.0,-0.0635755,0,0.0,187.778
-19.6371,37.4141,0.0,-0.0630936,0,0.0,188.078
-19.9063,37.2816,0.0,-0.0634853,0,0.0,188.378
-20.1776,37.1534,0.0,-0.0639214,0,0.0,188.678
-20.4509,37.0297,0.0,-0.0643629,0,0.0,188.978
-20.726,36.9101,0.0,-0.065351,0,0.0,189.278
-21.003,36.795,0.0,-0.0666559,0,0.0,189.578
-21.2825,36.6857,0.0,-0.0674709,0,0.0,189.878
-21.5645,36.5834,0.0,-0.0674721,0,0.0,190.178
-21.8485,36.4869,0.0,-0.0672104,0,0.0,190.478
-22.1347,36.3968,0.0,-0.0664722,0,0.0,190.778
-22.4231,36.3143,0.0,-0.0648062,0,0.0,191.078
-22.7141,36.2411,0.0,-0.0621369,0,0.0,191.378
-23.0065,36.1742,0.0,-0.0591587,0,0.0,191.678
-23.3002,36.1131,0.0,-0.0563043,0,0.0,191.978
-23.5951,36.0577,0.0,-0.0533691,0,0.0,192.278
-23.8909,36.0081,0.0,-0.0504112,0,0.0,192.578
-24.1873,35.9617,0.0,-0.0482599,0,0.0,192.878
-24.4842,35.9181,0.0,-0.0477569,0,0.0,193.178
-24.7813,35.8768,0.0,-0.0482942,0,0.0,193.478
-25.0787,35.8371,0.0,-0.0494388,0,0.0,193.778
-25.3762,35.7984,0.0,-0.0516137,0,0.0,194.078
-25.674,35.7612,0.0,-0.0550241,0,0.0,194.378
-25.972,35.7265,0.0,-0.0585827,0,0.0,194.678
-26.2705,35.6971,0.0,-0.0613946,0,0.0,194.978
-26.5696,35.673,0.0,-0.0637454,0,0.0,195.278
-26.869,35.6551,0.0,-0.0653683,0,0.0,195.578
-27.1688,35.6444,0.0,-0.0656188,0,0.0,195.878
-27.4689,35.6462,0.0,-0.0638974,0,0.0,196.178
-27.7686,35.6579,0.0,-0.060693,0,0.0,196.478
-28.0678,35.6788,0.0,-0.0559239,0,0.0,196.778
-28.3664,35.708,0.0,-0.0498606,0,0.0,197.078
-28.664,35.746,0.0,-0.0422819,0,0.0,197.378
-28.9611,35.7881,0.0,-0.0340659,0,0.0,197.678
-29.2577,35.8328,0.0,-0.0259992,0,0.0,197.978
-29.5542,35.879,0.0,-0.018444,0,0.0,198.278
-29.8507,35.9246,0.0,-0.0116191,0,0.0,198.578
-30.1477,35.9673,0.0,-0.00600506,0,0.0,198.878
-30.4451,36.0066,0.0,-0.00264876,0,0.0,199.178
-30.743,36.0418,0.0,-0.00106045,0,0.0,199.478
-31.0415,36.0724,0.0,-0.00103751,0,0.0,199.778
-31.3401,36.101,0.0,-0.00251037,0,0.0,200.078
-31.6389,36.1286,0.0,-0.00552546,0,0.0,200.378
-31.9377,36.1559,0.0,-0.00931759,0,0.0,200.678
-32.2363,36.1846,0.0,-0.0133614,0,0.0,200.978
-32.5347,36.2161,0.0,-0.0172898,0,0.0,201.278
-32.8326,36.2511,0.0,-0.020762,0,0.0,201.578
-33.1301,36.2901,0.0,-0.0233866,0,0.0,201.878
-33.4267,36.3352,0.0,-0.0249155,0,0.0,202.178
-33.7226,36.3849,0.0,-0.0252481,0,0.0,202.478
-34.0178,36.4381,0.0,-0.0243737,0,0.0,202.778
-34.3126,36.4941,0.0,-0.0226463,0,0.0,203.078
-34.6068,36.5529,0.0,-0.0200583,0,0.0,203.378
-34.9007,36.6133,0.0,-0.0169701,0,0.0,203.678
-35.1944,36.6745,0.0,-0.0137662,0,0.0,203.978
-35.488,36.736,0.0,-0.010709,0,0.0,204.278
-35.7818,36.7971,0.0,-0.00779986,0,0.0,204.579
-36.0757,36.8573,0.0,-0.00519219,0,0.0,204.879
-36.3697,36.917,0.0,-0.0031912,0,0.0,205.179
-36.6638,36.9763,0.0,-0.00152409,0,0.0,205.479
-36.958,37.0353,0.0,-5.15406e-05,0,0.0,205.779
-37.2521,37.0943,0.0,0.00129527,0,0.0,206.079
-37.5463,37.1535,0.0,0.0025606,0,0.0,206.379
-37.8403,37.213,0.0,0.00410091,0,0.0,206.679
-38.1342,37.2731,0.0,0.00593252,0,0.0,206.979
-38.428,37.3341,0.0,0.00810557,0,0.0,207.279
-38.7218,37.3952,0.0,0.0108653,0,0.0,207.579
-39.0155,37.4561,0.0,0.0148082,0,0.0,207.879
-39.3094,37.5166,0.0,0.0196611,0,0.0,208.179
-39.6036,37.5754,0.0,0.0253227,0,0.0,208.479
-39.8981,37.6326,0.0,0.0319384,0,0.0,208.779
-40.193,37.6877,0.0,0.0402263,0,0.0,209.079
-40.4884,37.7403,0.0,0.0494911,0,0.0,209.379
-40.7845,37.7886,0.0,0.05909,0,0.0,209.679
-41.0812,37.8332,0.0,0.0692151,0,0.0,209.979
-41.3785,37.8734,0.0,0.0803776,0,0.0,210.279
-41.6765,37.908,0.0,0.0916856,0,0.0,210.579
-41.9755,37.9329,0.0,0.101923,0,0.0,210.879
-42.275,37.9495,0.0,0.111642,0,0.0,211.179
-42.5748,37.9569,0.0,0.121386,0,0.0,211.479
-42.8748,37.9538,0.0,0.130519,0,0.0,211.779
-43.1741,37.9334,0.0,0.137604,0,0.0,212.079
-43.4721,37.8994,0.0,0.143616,0,0.0,212.379
-43.768,37.8513,0.0,0.149392,0,0.0,212.679
-44.0615,37.7888,0.0,0.154426,0,0.0,212.979
-44.3501,37.707,0.0,0.157171,0,0.0,213.279
-44.6344,37.6115,0.0,0.158745,0,0.0,213.578
-44.9141,37.5035,0.0,0.160517,0,0.0,213.878
-45.189,37.3833,0.0,0.162045,0,0.0,214.178
-45.4565,37.2474,0.0,0.161948,0,0.0,214.478
-45.7174,37.0995,0.0,0.161484,0,0.0,214.778
-45.972,36.9412,0.0,0.16242,0,0.0,215.078
-46.2202,36.7727,0.0,0.164145,0,0.0,215.378
-46.4589,36.5908,0.0,0.165023,0,0.0,215.678
-46.6885,36.3979,0.0,0.165729,0,0.0,215.978
-46.9098,36.1955,0.0,0.167677,0,0.0,216.278
-47.122,35.9835,0.0,0.170233,0,0.0,216.578
-47.3211,35.7591,0.0,0.171553,0,0.0,216.878
-47.5075,35.5241,0.0,0.171998,0,0.0,217.178
-47.6819,35.2803,0.0,0.17303,0,0.0,217.478
-47.8438,35.0278,0.0,0.174447,0,0.0,217.778
-47.9891,34.7653,0.0,0.174519,0,0.0,218.078
-48.1179,34.4945,0.0,0.173298,0,0.0,218.377
-48.2333,34.2177,0.0,0.172393,0,0.0,218.677
-48.3352,33.9357,0.0,0.171805,0,0.0,218.977
-48.4216,33.6484,0.0,0.170025,0,0.0,219.277
-48.491,33.3566,0.0,0.166987,0,0.0,219.577
-48.5475,33.0621,0.0,0.164632,0,0.0,219.877
-48.5913,32.7654,0.0,0.163237,0,0.0,220.177
-48.6206,32.4668,0.0,0.161348,0,0.0,220.477
-48.6332,32.1671,0.0,0.158432,0,0.0,220.777
-48.6336,31.8672,0.0,0.156034,0,0.0,221.077
-48.6218,31.5675,0.0,0.154086,0,0.0,221.377
-48.596,31.2686,0.0,0.150953,0,0.0,221.677
-48.5539,30.9716,0.0,0.145741,0,0.0,221.977
-48.4997,30.6766,0.0,0.139871,0,0.0,222.277
-48.4333,30.3842,0.0,0.133367,0,0.0,222.577
-48.3532,30.095,0.0,0.125243,0,0.0,222.877
-48.2565,29.8111,0.0,0.115088,0,0.0,223.177
-48.1487,29.5312,0.0,0.104355,0,0.0,223.476
-48.0308,29.2554,0.0,0.0934578,0,0.0,223.776
-47.9038,28.9836,0.0,0.0818912,0,0.0,224.076
-47.7674,28.7163,0.0,0.0695189,0,0.0,224.376
-47.6266,28.4514,0.0,0.0576292,0,0.0,224.676
-47.4824,28.1884,0.0,0.0467955,0,0.0,224.976
-47.3358,27.9266,0.0,0.0366596,0,0.0,225.277
-47.1885,27.6652,0.0,0.0272064,0,0.0,225.577
-47.0425,27.4031,0.0,0.0192371,0,0.0,225.877
-46.8978,27.1403,0.0,0.0133637,0,0.0,226.177
-46.7546,26.8766,0.0,0.00888214,0,0.0,226.477
-46.6128,26.6123,0.0,0.00576595,0,0.0,226.777
-46.4714,26.3476,0.0,0.00411913,0,0.0,227.077
-46.3302,26.0829,0.0,0.00398889,0,0.0,227.377
-46.1889,25.8182,0.0,0.00460565,0,0.0,227.677
-46.0469,25.554,0.0,0.00570402,0,0.0,227.977
-45.9036,25.2904,0.0,0.00707016,0,0.0,228.277
-45.7591,25.0275,0.0,0.00841328,0,0.0,228.577
-45.6131,24.7653,0.0,0.00937909,0,0.0,228.877
-45.4653,24.5043,0.0,0.00982129,0,0.0,229.177
-45.3162,24.2439,0.0,0.00972136,0,0.0,229.477
-45.1661,23.9842,0.0,0.00904079,0,0.0,229.777
-45.0151,23.7249,0.0,0.00787575,0,0.0,230.077
-44.8632,23.4662,0.0,0.00623653,0,0.0,230.377
-44.7108,23.2077,0.0,0.00428494,0,0.0,230.677
-44.5581,22.9495,0.0,0.00211309,0,0.0,230.977
-44.4053,22.6913,0.0,-0.000104497,0,0.0,231.277
-44.2524,22.4332,0.0,-0.00209928,0,0.0,231.577
-44.0998,22.1748,0.0,-0.00363683,0,0.0,231.877
-43.9475,21.9163,0.0,-0.00438512,0,0.0,232.177
-43.7958,21.6575,0.0,-0.00410501,0,0.0,232.477
-43.6449,21.3982,0.0,-0.00269399,0,0.0,232.777
-43.4951,21.1382,0.0,-9.09637e-05,0,0.0,233.077
-43.3463,20.8777,0.0,0.00387548,0,0.0,233.377
-43.1988,20.6165,0.0,0.00948904,0,0.0,233.677
-43.0528,20.3543,0.0,0.0162803,0,0.0,233.977
-42.9079,20.0916,0.0,0.0240225,0,0.0,234.277
-42.7628,19.829,0.0,0.0328242,0,0.0,234.577
-42.6167,19.567,0.0,0.0430687,0,0.0,234.877
-42.468,19.3064,0.0,0.0539589,0,0.0,235.177
-42.3148,19.0485,0.0,0.0649924,0,0.0,235.477
-42.1569,18.7934,0.0,0.0762274,0,0.0,235.777
-41.9935,18.5418,0.0,0.088353,0,0.0,236.077
-41.8226,18.2953,0.0,0.10016,0,0.0,236.377
-41.6416,18.056,0.0,0.110768,0,0.0,236.677
-41.4524,17.8233,0.0,0.120558,0,0.0,236.977
-41.2548,17.5976,0.0,0.130345,0,0.0,237.277
-41.0481,17.3802,0.0,0.139073,0,0.0,237.577
-40.8298,17.1744,0.0,0.145524,0,0.0,237.877
-40.6032,16.978,0.0,0.151021,0,0.0,238.177
-40.3684,16.7914,0.0,0.156853,0,0.0,238.477
-40.1255,16.6153,0.0,0.162061,0,0.0,238.777
-39.8713,16.4559,0.0,0.165336,0,0.0,239.077
-39.6101,16.3086,0.0,0.168384,0,0.0,239.377
-39.3424,16.1736,0.0,0.17217,0,0.0,239.677
-39.0686,16.0509,0.0,0.175567,0,0.0,239.977
-38.7871,15.9472,0.0,0.176458,0,0.0,240.277
-38.5011,15.8569,0.0,0.176534,0,0.0,240.577
-38.2113,15.7802,0.0,0.176639,0,0.0,240.876
-37.9179,15.7174,0.0,0.175859,0,0.0,241.176
-37.6207,15.6764,0.0,0.172473,0,0.0,241.476
-37.3219,15.6512,0.0,0.16815,0,0.0,241.776
-37.0223,15.6417,0.0,0.164542,0,0.0,242.076
-36.7223,15.648,0.0,0.16132,0,0.0,242.376
-36.4235,15.6745,0.0,0.157197,0,0.0,242.676
-36.1263,15.715,0.0,0.153632,0,0.0,242.976
-35.8311,15.7678,0.0,0.152657,0,0.0,243.276
-35.538,15.8317,0.0,0.153203,0,0.0,243.576
-35.2481,15.9088,0.0,0.153444,0,0.0,243.876
-34.961,15.9959,0.0,0.153651,0,0.0,244.176
-34.6764,16.0906,0.0,0.155254,0,0.0,244.476
-34.3944,16.193,0.0,0.157001,0,0.0,244.776
-34.1166,16.3063,0.0,0.157113,0,0.0,245.076
-33.8448,16.4331,0.0,0.156029,0,0.0,245.376
-33.5798,16.5732,0.0,0.155205,0,0.0,245.676
-33.3229,16.7278,0.0,0.153623,0,0.0,245.975
-33.0784,16.9017,0.0,0.149936,0,0.0,246.275
-32.8469,17.0923,0.0,0.143754,0,0.0,246.575
-32.6255,17.2945,0.0,0.135698,0,0.0,246.875
-32.414,17.5072,0.0,0.124719,0,0.0,247.175
-32.2138,17.7307,0.0,0.110011,0,0.0,247.475
-32.0238,17.9628,0.0,0.0920962,0,0.0,247.775
-31.8403,18.2001,0.0,0.0723973,0,0.0,248.075
-31.6621,18.4414,0.0,0.0510186,0,0.0,248.375
-31.4883,18.686,0.0,0.0287248,0,0.0,248.675
-31.3163,18.9318,0.0,0.00687886,0,0.0,248.975
-31.1438,19.1773,0.0,-0.0129045,0,0.0,249.275
-30.9695,19.4215,0.0,-0.0301793,0,0.0,249.575
-30.7915,19.663,0.0,-0.0447727,0,0.0,249.875
-30.6063,19.899,0.0,-0.0558432,0,0.0,250.175
-30.415,20.13,0.0,-0.063476,0,0.0,250.475
-30.217,20.3554,0.0,-0.0683168,0,0.0,250.775
-30.0112,20.5737,0.0,-0.0710383,0,0.0,251.075
-29.7946,20.7812,0.0,-0.0716815,0,0.0,251.375
-29.5707,20.9808,0.0,-0.0711765,0,0.0,251.675
-29.3409,21.1737,0.0,-0.0703623,0,0.0,251.975
-29.1066,21.3611,0.0,-0.0691381,0,0.0,252.275
-28.8698,21.5452,0.0,-0.0667978,0,0.0,252.575
-28.6327,21.7291,0.0,-0.0642753,0,0.0,252.875
-28.3952,21.9124,0.0,-0.0627484,0,0.0,253.175
-28.157,22.0948,0.0,-0.0617848,0,0.0,253.475
-27.9167,22.2744,0.0,-0.0611877,0,0.0,253.775
-27.6742,22.4511,0.0,-0.0618994,0,0.0,254.075
-27.4292,22.6242,0.0,-0.0647381,0,0.0,254.375
-27.1813,22.7933,0.0,-0.0687032,0,0.0,254.675
-26.9283,22.9545,0.0,-0.0726934,0,0.0,254.975
-26.6712,23.109,0.0,-0.0768438,0,0.0,255.275
-26.41,23.2565,0.0,-0.0809728,0,0.0,255.575
-26.1447,23.3965,0.0,-0.0843481,0,0.0,255.875
-25.874,23.526,0.0,-0.085989,0,0.0,256.175
-25.5999,23.6479,0.0,-0.0864126,0,0.0,256.475
-25.3228,23.7628,0.0,-0.0861564,0,0.0,256.775
-25.0429,23.8707,0.0,-0.0851386,0,0.0,257.075
-24.7597,23.9696,0.0,-0.0826622,0,0.0,257.375
-24.4741,24.0614,0.0,-0.07941,0,0.0,257.675
-24.1866,24.1471,0.0,-0.0762871,0,0.0,257.975
-23.8973,24.2268,0.0,-0.0730615,0,0.0,258.275
-23.6061,24.2991,0.0,-0.0692176,0,0.0,258.575
-23.3135,24.3651,0.0,-0.0651421,0,0.0,258.875
-23.0198,24.426,0.0,-0.0615701,0,0.0,259.175
-22.725,24.4821,0.0,-0.0580299,0,0.0,259.475
-22.4292,24.5323,0.0,-0.054067,0,0.0,259.775
